"user_id","domain_id","predicted_rank"
4034,87,25
4034,90,50
4034,95,50
4034,97,50
4034,98,50
4034,101,50
4034,102,50
4234,7,50
4234,15,45
4234,16,45
4234,41,35
4234,53,60
4234,71,65
4234,98,45
4234,99,50
4618,30,30
3453,1,17
3453,2,40
3453,4,15
3453,5,40
3453,7,40
3453,11,40
3453,12,40
3453,15,42
3453,16,40
3453,19,40
3453,20,40
3453,22,20
3453,25,26
3453,28,40
3453,30,40
3453,31,40
3453,33,40
3453,34,40
3453,37,40
3453,39,42
3453,40,40
3453,41,40
3453,45,40
3453,51,50
3453,52,40
3453,53,40
3453,54,40
3453,56,40
3453,60,49
3453,71,42
3453,72,40
3453,73,40
3453,74,40
3453,75,40
3453,78,40
3453,81,42
3453,85,40
3453,86,40
3453,87,40
3453,90,40
3453,91,40
3453,94,51
3453,95,40
3453,96,35
3453,97,40
3453,98,45
3453,99,32
3453,101,42
3453,102,40
3356,56,50
2908,1,80
2908,2,65
2908,3,60
2908,4,70
2908,5,55
2908,7,50
2908,11,40
2908,12,50
2908,15,60
2908,16,60
2908,19,50
2908,20,50
2908,22,60
2908,25,80
2908,28,60
2908,30,50
2908,31,75
2908,33,80
2908,34,60
2908,37,69
2908,39,70
2908,40,45
2908,41,80
2908,45,40
2908,51,67
2908,52,50
2908,53,80
2908,54,70
2908,56,50
2908,60,80
2908,71,60
2908,72,30
2908,73,67
2908,74,45
2908,75,50
2908,78,75
2908,81,40
2908,85,50
2908,86,30
2908,87,50
2908,90,25
2908,91,40
2908,94,50
2908,95,60
2908,96,50
2908,97,50
2908,98,50
2908,99,50
2908,101,70
2908,102,20
4730,40,89
4147,25,50
3972,1,50
3972,2,50
3972,3,50
3972,4,50
3972,5,50
3972,7,55
3972,11,50
3972,12,50
3972,19,50
3972,20,50
3972,25,51
3972,28,50
3972,30,50
3972,33,55
3972,37,50
3972,40,50
3972,41,50
3972,45,50
3972,51,50
3972,52,50
3972,54,55
3972,56,50
3972,60,50
3972,71,50
3972,73,55
3972,75,50
3972,81,51
3972,85,50
3972,86,50
3972,87,50
3972,91,50
3972,95,50
3972,96,50
3972,98,50
3972,99,50
3972,102,50
3347,2,65
4051,19,50
4051,25,50
4549,37,75
4333,1,50
4333,2,50
4333,3,50
4333,4,40
4333,5,60
4333,7,25
4333,11,60
4333,12,50
4333,15,40
4333,16,50
4333,19,50
4333,20,50
4333,22,50
4333,25,20
4333,28,60
4333,30,25
4333,31,40
4333,33,60
4333,34,90
4333,37,50
4333,39,50
4333,40,50
4333,41,50
4333,45,50
4333,51,40
4333,52,70
4333,53,30
4333,54,50
4333,56,50
4333,60,40
4333,71,50
4333,72,60
4333,73,50
4333,74,50
4333,75,50
4333,78,50
4333,81,40
4333,85,90
4333,86,40
4333,87,40
4333,90,10
4333,91,50
4333,94,60
4333,95,45
4333,96,40
4333,97,50
4333,98,60
4333,99,50
4333,101,40
4333,102,50
3881,45,40
3522,97,25
4363,1,20
4363,2,20
4363,3,10
4363,4,50
4363,5,15
4363,7,50
4363,11,50
4363,12,80
4363,15,50
4363,16,30
4363,19,50
4363,20,25
4363,22,40
4363,25,20
4363,28,50
4363,30,50
4363,31,50
4363,33,30
4363,34,50
4363,37,40
4363,39,10
4363,40,25
4363,41,50
4363,45,20
4363,51,15
4363,52,20
4363,53,25
4363,54,20
4363,56,20
4363,60,50
4363,71,20
4363,72,50
4363,73,20
4363,74,50
4363,75,50
4363,78,50
4363,81,50
4363,85,20
4363,86,80
4363,87,25
4363,90,20
4363,91,20
4363,94,20
4363,95,25
4363,96,50
4363,97,90
4363,98,20
4363,99,20
4363,101,50
4363,102,50
4059,1,100
4059,2,100
4059,3,100
4059,4,100
4059,5,100
4059,7,100
4059,11,100
4059,12,100
4059,15,100
4059,16,100
4059,19,100
4059,20,100
4059,22,100
4059,25,100
4059,28,100
4059,30,100
4059,31,100
4059,33,100
4059,34,100
4059,37,100
4059,39,100
4059,40,100
4059,41,100
4059,45,100
4059,51,100
4059,52,100
4059,53,100
4059,54,100
4059,56,100
4059,60,100
4059,71,100
4059,72,100
4059,73,100
4059,74,100
4059,75,100
4059,78,100
4059,81,100
4059,85,100
4059,86,100
4059,87,75
4059,90,100
4059,91,100
4059,94,100
4059,95,100
4059,96,100
4059,97,100
4059,98,100
4059,99,100
4059,101,100
4059,102,100
3427,96,50
3999,11,50
4095,22,90
3749,4,50
3749,15,50
3749,16,40
3749,19,50
3749,28,50
3749,30,50
3749,41,50
3749,56,70
3749,71,50
3749,85,40
3749,87,50
3749,91,70
3749,98,50
4587,95,80
4587,101,50
4164,73,50
2858,74,8
3310,101,50
4260,15,25
4260,45,95
4260,54,25
4260,56,75
4260,71,25
4260,87,50
3370,1,80
3370,2,40
3370,3,30
3370,4,50
3370,5,80
3370,7,85
3370,11,30
3370,12,50
3370,15,30
3370,16,90
3370,19,80
3370,20,80
3370,22,90
3370,25,60
3370,28,50
3370,30,90
3370,31,75
3370,33,85
3370,34,50
3370,37,85
3370,39,40
3370,40,60
3370,41,70
3370,45,95
3370,51,95
3370,52,98
3370,53,60
3370,54,70
3370,56,90
3370,60,80
3370,71,80
3370,72,75
3370,73,50
3370,74,75
3370,75,40
3370,78,60
3370,81,95
3370,85,85
3370,86,95
3370,87,85
3370,90,100
3370,91,75
3370,94,80
3370,95,30
3370,96,60
3370,97,95
3370,98,70
3370,99,50
3370,101,90
3370,102,30
3537,1,50
3537,2,50
3537,3,50
3537,4,75
3537,5,50
3537,7,60
3537,11,100
3537,12,50
3537,15,50
3537,16,60
3537,19,50
3537,20,50
3537,22,60
3537,25,25
3537,28,50
3537,30,50
3537,31,40
3537,33,60
3537,34,75
3537,37,50
3537,39,50
3537,40,25
3537,41,30
3537,45,75
3537,51,75
3537,52,50
3537,53,50
3537,54,15
3537,56,50
3537,60,50
3537,71,50
3537,72,25
3537,73,10
3537,74,50
3537,75,25
3537,78,50
3537,81,75
3537,85,40
3537,86,20
3537,87,50
3537,90,75
3537,91,65
3537,94,25
3537,95,80
3537,96,20
3537,97,60
3537,98,25
3537,99,50
3537,101,50
3537,102,50
3248,12,8
3248,72,6
3501,99,10
4230,1,100
4230,2,20
4230,3,100
4230,4,100
4230,5,50
4230,7,80
4230,11,100
4230,12,100
4230,15,80
4230,16,100
4230,19,30
4230,20,100
4230,22,100
4230,25,90
4230,28,100
4230,30,100
4230,31,100
4230,33,100
4230,34,100
4230,37,70
4230,39,50
4230,40,100
4230,41,80
4230,45,100
4230,51,100
4230,52,100
4230,53,70
4230,54,30
4230,56,50
4230,60,80
4230,71,100
4230,72,100
4230,73,50
4230,74,70
4230,75,50
4230,78,100
4230,81,100
4230,85,100
4230,86,70
4230,87,100
4230,90,100
4230,91,100
4230,94,70
4230,95,100
4230,96,100
4230,97,100
4230,98,50
4230,99,100
4230,101,100
4230,102,100
3354,28,51
3354,40,51
3354,74,51
3778,2,60
3432,1,60
3432,2,40
3432,3,80
3432,4,100
3432,5,50
3432,7,60
3432,11,60
3432,12,80
3432,15,80
3432,16,60
3432,19,80
3432,20,50
3432,22,80
3432,25,40
3432,28,50
3432,30,80
3432,31,80
3432,33,60
3432,34,40
3432,37,20
3432,39,60
3432,40,80
3432,41,60
3432,45,60
3432,51,80
3432,52,80
3432,53,80
3432,54,80
3432,56,20
3432,60,80
3432,71,80
3432,72,60
3432,73,50
3432,74,80
3432,75,80
3432,78,80
3432,81,100
3432,85,100
3432,86,100
3432,87,80
3432,90,100
3432,91,80
3432,94,80
3432,95,60
3432,96,60
3432,97,80
3432,98,80
3432,99,100
3432,101,60
3432,102,80
3867,19,50
3867,81,50
4093,19,50
2917,85,80
4141,1,60
2952,1,50
2952,2,50
2952,3,85
2952,4,55
2952,5,50
2952,7,65
2952,11,69
2952,12,50
2952,15,50
2952,16,65
2952,19,50
2952,20,90
2952,22,60
2952,25,50
2952,28,50
2952,30,50
2952,31,50
2952,33,65
2952,34,50
2952,37,50
2952,39,65
2952,40,50
2952,41,75
2952,45,75
2952,51,50
2952,52,90
2952,53,50
2952,54,40
2952,56,85
2952,60,40
2952,71,60
2952,72,80
2952,73,50
2952,74,50
2952,75,60
2952,78,50
2952,81,60
2952,85,65
2952,86,65
2952,87,50
2952,90,70
2952,91,65
2952,94,60
2952,95,80
2952,96,65
2952,97,65
2952,98,50
2952,99,50
2952,101,65
2952,102,55
3178,60,20
3178,90,50
3257,94,40
3090,15,50
3090,22,30
3090,37,50
3090,45,50
3090,53,1
3090,74,20
3090,81,25
4409,102,75
3694,1,50
3694,2,35
3694,3,45
3694,4,100
3694,5,85
3694,7,86
3694,11,100
3694,12,50
3694,15,95
3694,16,100
3694,19,65
3694,20,67
3694,22,85
3694,25,50
3694,28,75
3694,30,25
3694,31,50
3694,33,100
3694,34,100
3694,37,80
3694,39,50
3694,40,45
3694,41,50
3694,45,95
3694,51,100
3694,52,80
3694,53,45
3694,54,30
3694,56,100
3694,60,100
3694,71,45
3694,72,100
3694,73,40
3694,74,75
3694,75,75
3694,78,100
3694,81,100
3694,85,100
3694,86,100
3694,87,50
3694,90,100
3694,91,95
3694,94,60
3694,95,100
3694,96,95
3694,97,100
3694,98,50
3694,99,50
3694,101,100
3694,102,100
3705,2,50
3705,3,65
3705,5,50
3705,7,75
3705,19,30
3705,20,70
3705,28,75
3705,31,50
3705,33,60
3705,34,60
3705,37,75
3705,39,75
3705,45,75
3705,51,70
3705,53,50
3705,54,40
3705,60,60
3705,71,40
3705,72,60
3705,74,75
3705,78,40
3705,81,50
3705,85,60
3705,87,70
3705,91,60
3705,96,40
3705,101,40
3852,1,40
3852,2,50
3852,3,50
3852,4,65
3852,5,50
3852,7,30
3852,11,90
3852,12,50
3852,15,40
3852,16,50
3852,19,75
3852,20,50
3852,22,40
3852,25,40
3852,28,50
3852,30,50
3852,31,10
3852,33,50
3852,34,80
3852,37,50
3852,39,40
3852,40,50
3852,41,40
3852,45,50
3852,51,30
3852,52,50
3852,53,50
3852,54,10
3852,56,50
3852,60,15
3852,71,50
3852,72,40
3852,73,25
3852,74,65
3852,75,50
3852,78,20
3852,81,95
3852,85,75
3852,86,60
3852,87,45
3852,90,50
3852,91,50
3852,94,50
3852,95,35
3852,96,85
3852,97,50
3852,98,50
3852,99,40
3852,101,40
3852,102,20
3203,1,100
3203,11,50
3674,2,50
3674,5,50
3674,16,76
3674,19,30
3674,20,50
3674,31,50
3674,37,50
3674,51,50
3674,52,50
3674,53,50
3674,54,30
3674,60,75
3674,71,50
3674,72,75
3674,73,40
3674,74,30
3674,75,50
3674,81,85
3674,86,90
3674,98,50
3401,1,50
3401,2,50
3401,4,15
3401,7,50
3401,11,100
3401,12,50
3401,15,50
3401,16,100
3401,19,50
3401,22,100
3401,25,10
3401,30,50
3401,31,25
3401,33,100
3401,34,50
3401,37,100
3401,40,50
3401,41,50
3401,45,50
3401,51,100
3401,52,25
3401,53,30
3401,54,50
3401,56,75
3401,60,60
3401,72,100
3401,73,25
3401,75,100
3401,78,100
3401,81,100
3401,85,50
3401,87,20
3401,90,100
3401,91,20
3401,94,25
3401,95,50
3401,96,20
3401,98,50
3401,99,5
3961,60,50
3961,72,50
3961,96,10
3864,3,1
4669,56,50
3176,75,50
3426,81,40
3502,81,50
3502,98,50
4656,19,50
3519,20,50
4069,1,50
4069,2,75
4069,3,50
4069,4,50
4069,5,60
4069,7,75
4069,11,50
4069,12,20
4069,15,70
4069,16,50
4069,19,50
4069,20,50
4069,22,75
4069,25,10
4069,28,45
4069,30,20
4069,31,50
4069,33,70
4069,34,90
4069,37,50
4069,39,20
4069,40,85
4069,41,75
4069,45,75
4069,51,50
4069,52,100
4069,53,75
4069,54,50
4069,56,60
4069,60,80
4069,71,50
4069,72,80
4069,73,70
4069,74,50
4069,75,50
4069,78,50
4069,81,75
4069,85,75
4069,86,30
4069,87,20
4069,90,90
4069,91,30
4069,94,50
4069,95,50
4069,96,75
4069,97,35
4069,98,75
4069,99,65
4069,101,50
4069,102,55
3355,1,1
3355,95,50
2964,54,50
4699,11,99
2864,31,40
3876,86,80
3336,5,25
3336,16,55
3336,22,65
3336,28,67
3336,34,65
3336,51,56
3336,52,40
3336,85,50
3336,86,55
3336,96,55
3336,101,60
3336,102,50
3753,3,50
3753,15,30
3753,16,50
3753,22,40
3753,28,50
3753,30,50
3753,39,20
3753,54,30
3753,60,50
3753,71,10
3753,74,60
3753,75,50
3753,86,50
3753,87,50
3753,94,30
3753,95,40
3753,99,5
3753,101,50
3783,52,75
4516,2,50
4516,3,60
4516,4,60
4516,5,50
4516,7,50
4516,11,60
4516,12,60
4516,15,60
4516,16,50
4516,19,70
4516,20,50
4516,22,50
4516,25,50
4516,28,50
4516,30,50
4516,31,50
4516,33,50
4516,34,50
4516,37,50
4516,39,50
4516,40,60
4516,41,50
4516,45,60
4516,51,70
4516,52,50
4516,53,50
4516,54,50
4516,56,50
4516,60,50
4516,71,50
4516,72,50
4516,73,60
4516,74,50
4516,75,50
4516,78,50
4516,81,70
4516,85,50
4516,86,60
4516,87,60
4516,90,50
4516,91,50
4516,94,50
4516,95,50
4516,96,50
4516,97,60
4516,98,50
4516,99,50
4516,101,50
4516,102,60
4565,1,50
4565,11,20
4565,12,100
4565,15,50
4565,16,100
4565,19,50
4565,33,50
4565,34,25
4565,37,75
4565,45,50
4565,51,65
4565,52,50
4565,71,20
4565,73,75
4565,75,50
4565,85,100
4565,90,50
4565,94,99
4565,98,65
4565,99,50
4565,102,50
3301,31,50
3719,11,3
3719,34,80
4338,1,50
4338,2,50
4338,3,50
4338,4,50
4338,5,50
4338,11,50
4338,12,50
4338,16,50
4338,19,50
4338,20,50
4338,22,50
4338,25,50
4338,28,50
4338,31,50
4338,33,50
4338,34,50
4338,37,50
4338,39,50
4338,40,50
4338,41,50
4338,45,50
4338,51,50
4338,52,50
4338,53,50
4338,54,50
4338,56,50
4338,71,50
4338,72,50
4338,73,50
4338,74,50
4338,75,50
4338,78,50
4338,81,50
4338,85,50
4338,86,50
4338,87,50
4338,90,50
4338,91,50
4338,94,50
4338,95,50
4338,96,50
4338,98,50
4338,99,50
4338,101,50
4338,102,50
3326,12,10
3326,16,10
3326,19,10
3326,30,10
3326,31,10
3326,33,10
3326,34,10
3326,45,10
3326,52,50
3326,53,10
3326,60,10
3326,71,10
3326,78,10
3326,85,10
3326,86,10
3326,87,10
3326,95,10
3326,97,10
3326,98,50
3326,99,10
3326,101,10
3369,3,50
3369,12,25
3369,16,70
3369,19,40
3369,30,40
3369,39,50
3369,41,10
3369,45,50
3369,51,20
3369,54,30
3369,56,40
3369,71,27
3369,78,40
3369,87,60
3369,98,25
3369,99,50
4357,2,85
4357,3,45
4357,4,70
4357,5,50
4357,7,50
4357,11,55
4357,15,55
4357,19,55
4357,20,45
4357,22,80
4357,25,75
4357,28,65
4357,30,60
4357,31,55
4357,34,85
4357,37,80
4357,39,85
4357,41,25
4357,45,50
4357,51,55
4357,52,45
4357,54,55
4357,56,80
4357,60,25
4357,72,45
4357,73,50
4357,74,55
4357,75,90
4357,81,60
4357,85,50
4357,86,80
4357,87,45
4357,91,85
4357,94,40
4357,95,50
4357,96,75
4357,97,24
4357,98,25
4357,99,75
4357,101,45
4357,102,70
4214,1,60
4214,2,60
4214,3,60
4214,4,60
4214,5,60
4214,7,60
4214,11,60
4214,12,60
4214,15,60
4214,16,60
4214,19,60
4214,20,50
4214,22,60
4214,25,50
4214,28,60
4214,30,60
4214,31,60
4214,33,60
4214,34,60
4214,37,60
4214,39,60
4214,40,60
4214,41,60
4214,45,60
4214,51,60
4214,52,50
4214,53,60
4214,54,60
4214,56,60
4214,60,60
4214,71,50
4214,72,60
4214,73,60
4214,74,50
4214,75,60
4214,78,60
4214,81,60
4214,85,50
4214,86,60
4214,87,60
4214,90,60
4214,91,60
4214,94,60
4214,95,60
4214,96,65
4214,97,60
4214,98,60
4214,99,60
4214,101,60
4214,102,60
4716,12,55
3566,1,50
3566,2,50
3566,3,50
3566,4,50
3566,5,50
3566,7,50
3566,11,50
3566,12,50
3566,15,50
3566,16,50
3566,19,50
3566,20,50
3566,22,50
3566,25,50
3566,28,50
3566,30,50
3566,31,50
3566,33,50
3566,34,50
3566,37,50
3566,39,50
3566,40,50
3566,41,50
3566,45,50
3566,51,50
3566,52,50
3566,53,50
3566,54,50
3566,56,50
3566,60,50
3566,71,50
3566,72,50
3566,73,50
3566,74,50
3566,75,50
3566,78,50
3566,81,50
3566,85,50
3566,86,50
3566,87,50
3566,90,50
3566,91,50
3566,94,50
3566,95,50
3566,96,50
3566,97,50
3566,98,50
3566,99,50
3566,101,50
3566,102,50
2903,72,50
4411,3,40
4411,4,60
4411,5,85
4411,7,40
4411,11,50
4411,12,50
4411,15,50
4411,16,40
4411,19,70
4411,20,50
4411,22,65
4411,25,40
4411,28,70
4411,30,100
4411,31,70
4411,33,55
4411,34,70
4411,37,60
4411,39,75
4411,40,55
4411,51,60
4411,52,80
4411,53,50
4411,54,5
4411,56,75
4411,60,70
4411,71,50
4411,72,50
4411,73,15
4411,74,40
4411,75,75
4411,81,50
4411,85,60
4411,86,80
4411,87,70
4411,90,90
4411,91,65
4411,94,75
4411,95,30
4411,96,80
4411,97,76
4411,98,30
4411,99,30
4411,101,60
4411,102,60
3362,12,1
3362,53,50
3888,31,47
4517,2,40
3416,12,50
3717,19,55
3486,15,25
3486,25,90
4569,5,60
4569,30,90
4569,39,15
4569,85,100
4569,86,40
4569,91,20
2977,4,20
2977,5,15
2977,7,50
2977,15,25
2977,16,35
2977,22,25
2977,28,45
2977,31,35
2977,33,50
2977,34,15
2977,37,35
2977,40,25
2977,41,36
2977,45,25
2977,51,30
2977,52,50
2977,53,10
2977,56,75
2977,60,30
2977,71,50
2977,72,23
2977,73,50
2977,75,25
2977,85,75
2977,86,35
2977,87,35
2977,91,45
2977,94,50
2977,95,25
2977,96,30
2977,97,10
2977,98,50
2977,99,35
2977,101,25
2977,102,50
4150,2,100
4150,3,50
4150,30,25
4150,78,100
4150,81,50
4150,86,75
4150,87,80
4150,102,50
4503,101,20
4478,5,100
2949,1,70
2949,2,40
2949,3,25
2949,5,75
2949,7,75
2949,11,80
2949,12,50
2949,15,80
2949,16,88
2949,19,50
2949,20,75
2949,22,66
2949,25,10
2949,28,85
2949,30,90
2949,31,50
2949,33,80
2949,37,40
2949,39,50
2949,40,80
2949,41,75
2949,51,95
2949,52,100
2949,54,33
2949,56,90
2949,60,60
2949,71,25
2949,73,50
2949,74,70
2949,75,95
2949,78,75
2949,81,90
2949,85,80
2949,87,75
2949,90,90
2949,94,60
2949,95,95
2949,96,60
2949,97,80
2949,98,40
2949,99,50
2949,101,60
2949,102,50
3171,1,80
3171,25,80
3937,78,100
3598,1,40
4090,2,50
4090,3,80
4090,4,40
4090,5,30
4090,7,30
4090,11,70
4090,12,90
4090,15,25
4090,19,50
4090,20,50
4090,22,70
4090,25,50
4090,30,20
4090,31,10
4090,33,50
4090,34,80
4090,37,40
4090,40,50
4090,41,40
4090,45,70
4090,51,50
4090,52,80
4090,53,70
4090,54,50
4090,56,15
4090,60,50
4090,71,70
4090,72,20
4090,73,20
4090,75,25
4090,81,50
4090,85,70
4090,86,50
4090,87,80
4090,90,50
4090,94,50
4090,95,25
4090,96,50
4090,97,70
4090,98,50
4090,99,5
4090,101,50
4090,102,25
3205,52,60
3843,7,50
3843,16,50
3843,20,50
3843,37,50
3843,40,50
3843,51,50
3843,60,50
3843,73,50
3843,85,60
3843,86,70
3843,87,70
3786,74,80
3197,39,50
3513,5,45
3516,1,1
3516,2,5
3516,3,45
3516,4,4
3516,5,23
3516,7,4
3516,11,2
3516,12,13
3516,15,5
3516,16,80
3516,19,16
3516,20,82
3516,22,40
3516,25,1
3516,28,23
3516,30,17
3516,31,4
3516,33,25
3516,34,20
3516,37,45
3516,39,25
3516,40,37
3516,41,22
3516,45,13
3516,51,2
3516,52,16
3516,53,15
3516,54,4
3516,56,15
3516,60,23
3516,71,70
3516,72,55
3516,73,4
3516,74,50
3516,75,10
3516,78,5
3516,81,13
3516,85,15
3516,86,13
3516,87,50
3516,90,30
3516,91,13
3516,94,21
3516,95,21
3516,96,43
3516,97,44
3516,98,13
3516,99,25
3516,101,23
3516,102,3
4610,11,1
4559,20,75
3495,2,75
3495,5,65
3495,22,75
3495,30,50
3495,31,75
3495,33,60
3495,37,70
3495,41,65
3495,54,80
3495,72,60
3495,78,70
3495,81,60
3495,90,50
3495,95,70
3495,102,60
3652,1,45
3652,4,100
3652,5,50
3652,11,80
3652,15,50
3652,16,100
3652,20,50
3652,25,80
3652,28,50
3652,30,70
3652,31,45
3652,34,50
3652,39,50
3652,40,50
3652,41,50
3652,51,100
3652,53,50
3652,56,50
3652,60,100
3652,72,100
3652,73,50
3652,75,50
3652,85,80
3652,87,50
3652,94,75
3652,95,80
3652,96,50
3652,98,48
3652,99,50
3652,101,50
3652,102,50
4008,0,40
4008,1,34
4008,2,56
4008,3,55
4008,4,51
4008,5,40
4008,7,34
4008,11,50
4008,12,30
4008,15,33
4008,16,49
4008,19,50
4008,20,54
4008,22,46
4008,25,50
4008,28,60
4008,30,56
4008,31,70
4008,33,57
4008,34,66
4008,37,34
4008,39,60
4008,40,60
4008,41,40
4008,45,55
4008,51,60
4008,52,70
4008,53,54
4008,54,50
4008,56,32
4008,60,51
4008,71,50
4008,72,40
4008,73,40
4008,74,42
4008,75,56
4008,78,51
4008,81,54
4008,85,49
4008,86,30
4008,87,51
4008,90,42
4008,91,51
4008,95,53
4008,96,45
4008,97,57
4008,98,54
4008,99,50
4008,101,34
4008,102,52
3159,2,20
3159,3,40
3159,22,51
3159,25,20
3159,33,75
3159,37,45
3159,39,70
3159,40,65
3159,41,60
3159,52,80
3159,53,50
3159,71,80
3159,73,40
3159,78,35
3159,90,50
3159,91,50
3159,95,40
3159,101,55
3159,102,40
4387,22,60
3667,101,1
4544,28,73
4544,94,55
3818,0,50
3818,1,50
3818,2,50
3818,3,50
3818,4,30
3818,5,50
3818,11,90
3818,12,50
3818,15,50
3818,19,90
3818,20,50
3818,22,90
3818,25,10
3818,28,50
3818,30,50
3818,31,50
3818,33,50
3818,34,90
3818,37,80
3818,39,50
3818,40,50
3818,41,50
3818,45,50
3818,51,90
3818,52,50
3818,53,50
3818,54,5
3818,56,50
3818,60,50
3818,71,50
3818,72,80
3818,73,20
3818,74,50
3818,75,50
3818,78,40
3818,81,80
3818,85,50
3818,86,50
3818,87,50
3818,90,50
3818,91,25
3818,94,50
3818,96,30
3818,97,99
3818,98,80
3818,99,50
3818,101,50
3818,102,50
4135,71,20
3367,45,100
3467,1,59
3467,2,59
3467,3,50
3467,4,50
3467,5,50
3467,7,50
3467,11,50
3467,12,50
3467,15,50
3467,16,59
3467,19,50
3467,20,50
3467,22,20
3467,25,50
3467,28,50
3467,30,50
3467,31,50
3467,33,50
3467,34,50
3467,37,50
3467,39,60
3467,40,10
3467,41,50
3467,45,59
3467,51,50
3467,52,50
3467,53,50
3467,54,50
3467,56,50
3467,60,50
3467,71,50
3467,72,50
3467,73,50
3467,74,50
3467,75,50
3467,78,50
3467,81,50
3467,85,50
3467,86,50
3467,87,20
3467,90,50
3467,91,50
3467,94,100
3467,95,50
3467,96,50
3467,97,50
3467,98,50
3467,99,68
3467,101,50
3467,102,50
2923,1,50
2923,2,50
2923,3,50
2923,4,50
2923,5,50
2923,7,50
2923,11,50
2923,12,50
2923,15,50
2923,16,50
2923,19,50
2923,20,50
2923,22,50
2923,25,50
2923,28,50
2923,30,50
2923,31,50
2923,33,50
2923,34,50
2923,37,50
2923,39,50
2923,40,50
2923,41,50
2923,45,50
2923,51,80
2923,52,20
2923,53,50
2923,54,50
2923,56,50
2923,60,50
2923,71,50
2923,72,25
2923,73,50
2923,74,50
2923,75,50
2923,78,50
2923,81,50
2923,85,50
2923,86,50
2923,87,50
2923,90,50
2923,91,50
2923,94,25
2923,95,50
2923,96,50
2923,97,50
2923,98,50
2923,99,50
2923,101,50
2923,102,50
2825,1,80
2825,2,65
2825,3,45
2825,4,75
2825,5,90
2825,7,95
2825,11,80
2825,12,98
2825,15,80
2825,16,85
2825,19,50
2825,20,65
2825,22,60
2825,25,75
2825,28,55
2825,30,90
2825,31,50
2825,33,50
2825,34,75
2825,37,75
2825,39,65
2825,40,50
2825,41,60
2825,45,90
2825,51,100
2825,52,100
2825,53,79
2825,54,99
2825,56,80
2825,60,85
2825,71,50
2825,72,85
2825,73,85
2825,74,90
2825,75,65
2825,78,50
2825,81,75
2825,85,100
2825,86,98
2825,87,50
2825,90,60
2825,91,85
2825,94,99
2825,95,75
2825,96,85
2825,97,69
2825,98,50
2825,99,50
2825,101,85
2825,102,85
4228,3,100
4228,11,100
4228,20,100
4228,39,100
4228,54,100
4228,87,100
4228,90,100
4228,97,100
4228,99,100
4522,3,40
4522,19,60
4522,30,40
4522,60,40
4522,74,50
4522,87,50
4522,97,40
4522,98,50
4522,102,50
4665,90,50
3086,22,25
3454,11,20
3454,28,5
3454,33,3
3454,34,15
3454,37,25
3454,39,40
3454,40,20
3454,45,10
3454,52,50
3454,78,3
3454,85,50
3454,86,10
3454,91,4
3454,96,40
3454,99,2
2851,1,55
2851,2,45
2851,3,45
2851,4,45
2851,5,45
2851,7,45
2851,11,45
2851,12,55
2851,15,50
2851,16,75
2851,19,45
2851,20,45
2851,22,45
2851,25,45
2851,28,25
2851,30,55
2851,31,85
2851,33,45
2851,34,45
2851,37,75
2851,39,45
2851,40,75
2851,41,50
2851,45,45
2851,51,45
2851,52,50
2851,53,25
2851,54,45
2851,56,80
2851,60,45
2851,71,45
2851,72,45
2851,73,75
2851,74,45
2851,75,45
2851,78,45
2851,81,45
2851,85,75
2851,86,45
2851,87,45
2851,90,45
2851,91,45
2851,94,45
2851,95,45
2851,96,50
2851,97,45
2851,98,45
2851,99,45
2851,101,45
2851,102,45
3043,1,10
3043,3,20
3043,4,10
3043,5,5
3043,7,5
3043,11,10
3043,12,10
3043,15,20
3043,16,20
3043,19,5
3043,20,10
3043,22,10
3043,25,10
3043,28,10
3043,30,5
3043,31,5
3043,33,10
3043,34,10
3043,37,50
3043,39,10
3043,40,10
3043,41,10
3043,45,25
3043,51,10
3043,52,5
3043,53,10
3043,54,20
3043,56,10
3043,60,1
3043,71,5
3043,72,5
3043,73,10
3043,74,5
3043,75,5
3043,78,10
3043,85,20
3043,86,5
3043,87,5
3043,90,10
3043,91,10
3043,94,5
3043,95,10
3043,97,5
3043,101,2
3043,102,20
3238,7,50
3238,78,75
4267,11,85
4267,22,12
4267,30,67
4267,71,56
4267,81,50
4267,90,80
4267,94,89
4267,101,76
3408,2,11
3408,3,11
3408,4,11
3408,5,11
3408,11,9
3408,12,11
3408,15,11
3408,19,11
3408,20,55
3408,22,45
3408,25,50
3408,28,11
3408,34,55
3408,39,11
3408,40,11
3408,41,15
3408,45,11
3408,52,11
3408,54,11
3408,60,50
3408,71,55
3408,72,25
3408,75,7
3408,78,11
3408,81,9
3408,85,11
3408,86,55
3408,87,45
3408,91,55
3408,94,15
3408,95,11
3408,96,7
3408,97,50
3408,98,50
3408,99,9
3408,101,11
2841,1,15
2841,2,50
2841,3,20
2841,5,25
2841,7,5
2841,11,42
2841,12,50
2841,15,50
2841,16,50
2841,19,25
2841,20,50
2841,22,1
2841,25,8
2841,28,20
2841,30,25
2841,31,20
2841,33,20
2841,34,15
2841,37,26
2841,39,25
2841,40,35
2841,41,1
2841,45,5
2841,51,5
2841,52,50
2841,53,65
2841,54,25
2841,56,20
2841,60,1
2841,71,35
2841,72,25
2841,73,15
2841,74,30
2841,75,50
2841,78,35
2841,81,25
2841,85,1
2841,86,50
2841,87,20
2841,90,50
2841,91,50
2841,94,50
2841,95,30
2841,96,50
2841,97,5
2841,98,26
2841,99,50
